Dt(hr),Pwf(psi),Pi(psi),DP(psi),Dp',Qo(bbl/d),Bo(bbl/STB),viscosity oil(cp),porosity,Ct(psi^-1),Co(bbl/psi),h(ft),rw(ft),re(ft),S,k(md),Cs(RB/psi),Doi
185,2723,2759,36,0,75,1.6,0.55,0.17,0.000745,0.61,165,0.41,50,-3.13,1.09,0.02,
186,2723,2759,36,0,75,1.6,0.55,0.17,0.000745,0.61,165,0.41,50,-3.13,1.09,0.02,
187.3,2723,2759,36,0,75,1.6,0.55,0.17,0.000745,0.61,165,0.41,50,-3.13,1.09,0.02,
0.06,29.35,4351.13,4321.78,44.73,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.07,29.07,4351.13,4322.06,32.06,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.07,28.95,4351.13,4322.18,12.39,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.08,28.91,4351.13,4322.22,4.59,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.08,28.89,4351.13,4322.24,3.51,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.09,28.87,4351.13,4322.26,2.42,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.1,28.86,4351.13,4322.27,1.88,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.1,28.85,4351.13,4322.29,1.88,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.11,28.84,4351.13,4322.3,1.62,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.12,28.83,4351.13,4322.31,1.35,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.12,28.82,4351.13,4322.31,1.34,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.13,28.81,4351.13,4322.32,1.34,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.14,28.8,4351.13,4322.33,1.08,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.14,28.79,4351.13,4322.34,1.08,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.15,28.79,4351.13,4322.34,1.07,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.15,28.78,4351.13,4322.35,1.07,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.16,28.77,4351.13,4322.36,0.81,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.17,28.77,4351.13,4322.36,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.17,28.77,4351.13,4322.36,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.18,28.76,4351.13,4322.37,0.81,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.19,28.76,4351.13,4322.37,1.08,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.19,28.75,4351.13,4322.38,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.2,28.75,4351.13,4322.38,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.2,28.75,4351.13,4322.38,0.53,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.21,28.74,4351.13,4322.39,0.81,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.22,28.74,4351.13,4322.39,0.81,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.22,28.73,4351.13,4322.4,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.23,28.73,4351.13,4322.4,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.24,28.73,4351.13,4322.4,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.24,28.73,4351.13,4322.4,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.25,28.73,4351.13,4322.4,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.25,28.72,4351.13,4322.41,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.26,28.72,4351.13,4322.41,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.27,28.72,4351.13,4322.41,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.27,28.72,4351.13,4322.42,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.28,28.72,4351.13,4322.42,0.53,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.29,28.71,4351.13,4322.42,0.8,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.29,28.71,4351.13,4322.43,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.3,28.7,4351.13,4322.43,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.31,28.7,4351.13,4322.43,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.31,28.7,4351.13,4322.43,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.32,28.7,4351.13,4322.44,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.32,28.7,4351.13,4322.44,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.33,28.69,4351.13,4322.44,0.81,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.34,28.69,4351.13,4322.45,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.34,28.69,4351.13,4322.45,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.35,28.69,4351.13,4322.45,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.36,28.68,4351.13,4322.45,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.36,28.68,4351.13,4322.45,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.37,28.68,4351.13,4322.45,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.37,28.68,4351.13,4322.45,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.38,28.68,4351.13,4322.45,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.39,28.68,4351.13,4322.45,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.39,28.68,4351.13,4322.46,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.4,28.68,4351.13,4322.46,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.41,28.67,4351.13,4322.46,0.81,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.41,28.67,4351.13,4322.47,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.42,28.66,4351.13,4322.47,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.42,28.66,4351.13,4322.47,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.43,28.66,4351.13,4322.47,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.44,28.66,4351.13,4322.47,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.44,28.66,4351.13,4322.47,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.45,28.66,4351.13,4322.47,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.46,28.66,4351.13,4322.47,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.46,28.66,4351.13,4322.47,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.47,28.66,4351.13,4322.47,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.47,28.66,4351.13,4322.47,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.48,28.66,4351.13,4322.48,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.49,28.66,4351.13,4322.48,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.49,28.65,4351.13,4322.48,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.5,28.65,4351.13,4322.48,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.51,28.65,4351.13,4322.48,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.51,28.65,4351.13,4322.48,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.52,28.65,4351.13,4322.49,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.53,28.65,4351.13,4322.49,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.53,28.65,4351.13,4322.49,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.54,28.64,4351.13,4322.49,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.54,28.64,4351.13,4322.49,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.55,28.64,4351.13,4322.49,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.56,28.64,4351.13,4322.49,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.56,28.64,4351.13,4322.49,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.57,28.64,4351.13,4322.49,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.58,28.64,4351.13,4322.49,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.58,28.64,4351.13,4322.49,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.59,28.64,4351.13,4322.49,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.59,28.64,4351.13,4322.5,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.6,28.64,4351.13,4322.5,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.61,28.63,4351.13,4322.5,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.61,28.63,4351.13,4322.5,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.62,28.63,4351.13,4322.5,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.63,28.63,4351.13,4322.51,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.63,28.63,4351.13,4322.51,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.64,28.63,4351.13,4322.51,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.64,28.63,4351.13,4322.51,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.65,28.63,4351.13,4322.51,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.66,28.63,4351.13,4322.51,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.66,28.62,4351.13,4322.51,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.67,28.62,4351.13,4322.51,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.68,28.62,4351.13,4322.51,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.68,28.62,4351.13,4322.51,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.69,28.62,4351.13,4322.51,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.69,28.62,4351.13,4322.51,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.7,28.62,4351.13,4322.51,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.71,28.62,4351.13,4322.51,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.71,28.62,4351.13,4322.51,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.72,28.62,4351.13,4322.52,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.73,28.62,4351.13,4322.52,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.73,28.62,4351.13,4322.52,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.74,28.61,4351.13,4322.52,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.75,28.61,4351.13,4322.52,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.75,28.61,4351.13,4322.52,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.76,28.61,4351.13,4322.52,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.76,28.61,4351.13,4322.52,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.77,28.61,4351.13,4322.52,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.78,28.61,4351.13,4322.52,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.78,28.61,4351.13,4322.52,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.79,28.61,4351.13,4322.52,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.8,28.61,4351.13,4322.52,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.8,28.61,4351.13,4322.52,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.81,28.61,4351.13,4322.52,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.81,28.61,4351.13,4322.53,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.82,28.61,4351.13,4322.53,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.83,28.6,4351.13,4322.53,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.83,28.6,4351.13,4322.53,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.84,28.6,4351.13,4322.53,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.85,28.6,4351.13,4322.53,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.85,28.6,4351.13,4322.53,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.86,28.6,4351.13,4322.53,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.86,28.6,4351.13,4322.53,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.87,28.59,4351.13,4322.54,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.88,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.88,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.89,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.9,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.9,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.91,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.92,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.92,28.59,4351.13,4322.54,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.93,28.59,4351.13,4322.54,0.54,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.93,28.59,4351.13,4322.54,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.94,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.95,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.95,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.96,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.97,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.97,28.59,4351.13,4322.54,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.98,28.59,4351.13,4322.54,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.98,28.58,4351.13,4322.55,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
0.99,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1,28.58,4351.13,4322.55,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1,28.58,4351.13,4322.55,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.01,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.02,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.02,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.03,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.03,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.04,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.05,28.58,4351.13,4322.55,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.05,28.58,4351.13,4322.55,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.06,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.07,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.07,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.08,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.08,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.09,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.1,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.1,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.11,28.58,4351.13,4322.55,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.12,28.58,4351.13,4322.55,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.12,28.57,4351.13,4322.56,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.13,28.57,4351.13,4322.56,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.14,28.57,4351.13,4322.56,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.14,28.57,4351.13,4322.56,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.15,28.57,4351.13,4322.56,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.15,28.57,4351.13,4322.56,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.16,28.57,4351.13,4322.56,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.17,28.57,4351.13,4322.56,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.17,28.57,4351.13,4322.56,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.18,28.57,4351.13,4322.56,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.19,28.57,4351.13,4322.56,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.19,28.57,4351.13,4322.56,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.2,28.57,4351.13,4322.56,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.2,28.57,4351.13,4322.56,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.21,28.56,4351.13,4322.57,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.22,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.22,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.23,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.24,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.24,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.25,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.25,28.56,4351.13,4322.57,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.26,28.56,4351.13,4322.57,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.27,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.27,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.28,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.29,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.29,28.56,4351.13,4322.57,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.3,28.56,4351.13,4322.57,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.31,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.31,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.32,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.32,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.33,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.34,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.34,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.35,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.36,28.56,4351.13,4322.57,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.36,28.56,4351.13,4322.57,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.37,28.55,4351.13,4322.58,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.37,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.38,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.39,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.39,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.4,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.41,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.41,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.42,28.55,4351.13,4322.58,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.42,28.55,4351.13,4322.58,0.27,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.43,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.44,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.44,28.55,4351.13,4322.58,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.45,28.55,4351.13,4322.58,0.26,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.46,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.46,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.47,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.47,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.48,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
1.49,28.55,4351.13,4322.58,0,100,1,1,0.2,0.00002,0.6,32,32.81,3280,1,101.32,0.02,
